ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΚΑΛΑΜΑΤΙΑΝΟΣ ΔΙΟΝΥΣΙΟΣ-ΧΑΡΑΛΑΜΠΟΣ του Χρήστου,ΜΠΑΛΑΟΥΡΑΣ ΓΕΡΑΣΙΜΟΣ (ΜΑΚΗΣ) του Δημητρίου,ΜΠΑΞΕΒΑΝΑΚΗΣ ΔΗΜΗΤΡΙΟΣ του Σόλωνα,ΝΟΤΑΡΑ ΚΑΤΕΡΙΝΑ-ΜΥΡΤΩ του Σταύρου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Κωνσταντίνου,ΠΑΡΑΣΚΕΥΟΠΟΥΛΟΥ ΒΑΣΙΛΙΚΗ του Γεωργίου,ΤΖΑΜΠΑΖΗ ΜΑΡΙΑ του Ηλία,Νέα Δημοκρατία,ΑΥΓΕΡΙΝΟΠΟΥΛΟΥ ΔΙΟΝΥΣΙΑ-ΘΕΟΔΩΡΑ του Ζήσιμου,ΚΑΣΤΡΙΝΟΣ ΑΛΕΞΙΟΣ του Αθανασίου,ΚΟΝΤΟΓΙΑΝΝΗΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΝΙΚΟΛΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Θεοδώρου,ΝΙΚΟΛΟΠΟΥΛΟΥ ΕΥΓΕΝΙΑ (ΝΤΕΝΗ) του Ιωάννη,ΣΤΑΘΟΠΟΥΛΟΥ ΙΩΑΝΝΑ-ΜΑΡΙΑ (ΜΑΡΙΑΝΝΑ) του Κωνσταντίνου,ΤΖΑΒΑΡΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΔΡΑΓΩΝΑΣ ΓΕΩΡΓΙΟΣ του Χαραλάμπους,ΚΡΕΣΠΗΣ ΝΙΚΟΛΑΟΣ του Αναστασίου,ΚΩΝΣΤΑΝΤΙΝΟΥ ΝΙΚΟΛΑΟΣ του Χρήστου,ΛΑΒΔΑ ΔΙΟΝΥΣΙΑ του Παναγιώτη,ΧΡΙΣΤΟΦΟΡΟΥ ΣΠΥΡΙΔΟΥΛΑ του Αναστασίου,Κίνημα Αλλαγής,ΒΕΡΓΟΠΟΥΛΟΥ ΠΑΡΑΣΚΕΥΗ του Γεωργίου,ΓΙΑΤΡΑ ΖΩΗ του Διονυσίου,ΖΑΦΕΙΡΟΠΟΥΛΟΥ ΔΗΜΗΤΡΑ του Γεωργίου,ΚΑΤΡΙΝΗΣ ΜΙΧΑΗΛ του Ιωάννη,ΚΟΤΣΙΦΑΣ ΔΙΟΝΥΣΙΟΣ (ΣΑΚΗΣ) του Κωνσταντίνου,ΚΟΥΤΣΟΥΚΟΣ ΓΙΑΝΝΗΣ του Δημητρίου,ΧΡΟΝΗΣ ΑΡΙΣΤΟΜΕΝΗΣ του Παναγιώτη,Κ.Κ.Ε.,ΑΘΑΝΑΣΟΠΟΥΛΟΣ ΤΡΥΦΩΝ του Δημητρίου,ΓΙΑΝΝΑΡΟΣ ΧΡΗΣΤΟΣ του Παναγιώτη,ΓΙΑΝΝΟΠΟΥΛΟΣ ΧΡΗΣΤΟΣ του Δημοσθένη,ΚΑΡΑΠΑΝΟΣ ΓΕΩΡΓΙΟΣ του Νικολάου,ΞΕΝΟΣΤΑΘΗ ΑΘΑΝΑΣΙΑ (ΣΙΑ) του Ηλία,ΠΑΝΑΓΙΩΤΑΡΑ ΑΝΑΣΤΑΣΙΑ (ΝΑΤΑΣΑ) του Νικολάου,ΤΣΑΣΗ ΖΩΙΤΣΑ (ΖΩΗ) του Νικολάου,Ένωση Κεντρώων,ΔΗΛΑΡΗΣ ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΔΟΥΔΟΥΞΗΣ ΔΗΜΗΤΡΗΣ του Σταμάτη,ΜΑΥΡΙΔΟΥ ΠΑΡΘΕΝΑ του Ξενοφώντος,ΠΑΝΑΓΟΠΟΥΛΟΥ-ΠΕΤΡΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΣΤΑΜΑΤΟΠΟΥΛΟΣ ΔΗΜΗΤΡΙΟΣ του Χαράλαμπου,ΤΣΑΜΠΡΑΣ ΓΕΩΡΓΙΟΣ του Δημητρίου,ΤΣΟΥΜΑ ΣΩΤΗΡΙΑ του Βασιλείου,Ο.Κ.Δ.Ε.,ΤΣΙΑΝΤΑ ΓΕΩΡΓΙΑ του Κωνσταντίνου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΜΠΑΧΟΥΡΟΥ ΒΑΣΙΛΙΚΗ του Θεοδώρου,ΣΑΜΑΡΑΣ ΕΥΑΓΓΕΛΟΣ του Παναγιώτη,Ελλήνων Συνέλευσις,ΒΡΥΝΙΩΤΗΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΖΑΧΑΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΜΠΑΛΑΣΚΑ ΧΑΡΑΛΑΜΠΙΑ του Διονυσίου,ΠΑΠΑΔΑΤΟΥ-ΛΙΑΝΟΥ ΑΙΚΑΤΕΡΙΝΗ του Διονυσίου,ΧΡΙΣΤΟΔΟΥΛΟΠΟΥΛΟΣ ΑΛΕΞΑΝΔΡΟΣ του Αγγελή,Ελληνική Λύση - Κ. Βελόπουλος,ΑΝΑΣΤΑΣΟΠΟΥΛΟΣ ΦΩΤΙΟΣ του Νικολάου,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Δημητρίου,ΠΑΝΑΓΙΩΤΟΠΟΥΛΟΥ ΚΑΝΕΛΛΑ του Σωτηρίου,ΤΑΚΟΥΜΑΚΗ ΤΡΙΑΝΤΑΦΥΛΛΙΑ του Παναγιώτη,ΦΡΑΓΚΟΣ ΒΑΣΙΛΕΙΟΣ του Νικολάου,Κ.Κ.Ε. (μ-λ),ΑΝΔΡΙΚΟΓΙΑΝΝΟΠΟΥΛΟΥ ΑΘΑΝΑΣΙΑ του Γεωργίου,ΖΟΥΛΟΥΜΗ ΚΩΝΣΤΑΝΤΙΝΑ του Χαράλαμπου,ΚΟΥΦΟΠΑΝΤΕΛΗΣ ΜΑΡΙΝΟΣ του Παντελή,Μ-Λ Κ.Κ.Ε.,ΣΟΦΗ ΠΑΡΑΣΚΕΥΟΥΛΑ του Δημητρίου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΚΑΡΑΓΙΑΝΝΗΣ ΠΑΝΑΓΙΩΤΗΣ του Γρηγορίου,Λαϊκή Ενότητα,ΒΑΜΒΑΚΑ ΠΑΝΑΓΙΩΤΑ του Κωνσταντίνου,ΚΑΡΑΜΑΝΗ ΕΛΕΝΗ του Αθανασίου,ΚΟΥΗΣ ΧΡΗΣΤΟΣ-ΧΡΥΣΟΣΤΟΜΟΣ του Διονυσίου,ΠΑΠΙΩΤΗΣ ΔΗΜΗΤΡΙΟΣ του Παναγιώτη,ΜέΡΑ25,ΚΑΝΕΛΛΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Διονυσίου,ΜΗΤΣΟΠΟΥΛΟΥ ΙΩΑΝΝΑ-ΦΩΤΕΙΝΗ του Γεωργίου,ΡΑΜΜΟΣ ΝΙΚΟΛΑΟΣ του Ιωάννη,ΣΑΣΣΑΛΟΥ ΕΥΓΕΝΙΑ του Ανδρέα,ΦΩΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,Δημιουργία ξανά - Θ. Τζήμερος,ΓΚΙΑΤΑ ΜΑΡΙΑ του Γεωργίου,ΚΑΤΣΙΚΑΔΑΚΟΥ ΙΟΥΛΙΑ του Βασιλείου,ΜΗΤΡΑΣ ΓΕΩΡΓΙΟΣ του Ιωάννη,ΠΑΝΤΑΖΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,ΤΣΑΤΣΑΡΗΣ ΒΑΣΙΛΕΙΟΣ του Παναγιώτη,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΔΟΥΝΙΑΣ ΓΕΩΡΓΙΟΣ του Ανδρέα
32 - Ηλείας,306 E.T. Δήμου Πύργου,418,236,3,1,4,232,57,19,16,21,6,3,2,6,108,55,6,12,27,15,2,40,2,0,2,1,0,1,39,4,2,11,21,2,13,2,8,2,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,2,5,2,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,0,0,1,1,0,0,0,0,0,0,3,0
32 - Ηλείας,307 E.T. Δήμου Πύργου,472,240,3,1,4,236,103,54,14,23,9,4,8,10,77,41,15,12,9,4,5,31,3,0,2,0,1,0,23,3,0,2,9,0,11,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,1,0,1,1,4,0,0,0,0,0,4,0
32 - Ηλείας,308 E.T. Δήμου Πύργου,451,262,3,3,6,256,98,41,21,24,3,4,9,4,109,33,17,12,14,11,9,58,17,3,6,4,1,0,16,3,2,0,7,0,8,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0
32 - Ηλείας,309 E.T. Δήμου Πύργου,463,232,2,1,3,229,107,54,19,27,9,5,10,10,75,35,24,10,6,3,4,35,6,2,0,1,3,0,17,1,0,2,12,0,9,3,3,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,7,2,2,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,4,0
32 - Ηλείας,310 E.T. Δήμου Πύργου,458,268,6,0,6,262,95,49,13,20,2,8,10,12,116,51,24,11,21,11,8,55,8,1,2,2,3,1,17,0,0,0,6,0,12,2,5,2,3,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,0,1,0,0,0,0,0,0,0,2,0
32 - Ηλείας,311 E.T. Δήμου Πύργου,176,93,1,2,3,90,47,25,4,2,3,4,7,1,22,8,1,4,6,4,5,9,2,0,0,0,1,0,15,4,0,0,10,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,312 E.T. Δήμου Πύργου,407,223,1,4,5,218,90,29,23,13,11,10,7,13,72,44,8,15,19,2,10,27,2,0,0,0,0,0,24,8,2,1,11,1,7,2,8,0,3,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3,2,1,0,1,0,0,0,0,0,0,7,0
32 - Ηλείας,313 E.T. Δήμου Πύργου,418,233,4,1,5,228,84,37,27,13,10,5,8,11,62,35,10,10,13,6,3,20,5,0,1,0,2,1,31,9,1,1,15,3,16,10,12,0,11,0,3,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,4,1,5,0,0,0,0,0,6,0
32 - Ηλείας,314 E.T. Δήμου Πύργου,467,268,0,2,2,266,119,71,17,17,8,10,2,9,82,26,9,8,18,14,5,36,4,1,0,0,1,0,22,4,1,0,15,1,5,3,7,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,4,6,1,1,0,3,0,0,0,0,0,3,0,2,0,0,0,0,3,1,2,0,1,1,1,0,0,0,0,0,6,0
32 - Ηλείας,315 E.T. Δήμου Πύργου,509,261,1,0,1,260,94,54,16,15,6,8,9,9,103,30,11,19,20,12,10,54,10,1,4,1,2,1,18,1,0,0,13,0,5,3,17,6,5,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,2,1,0,0,0,0,0,0,2,0
32 - Ηλείας,316 E.T. Δήμου Πύργου,448,297,2,0,2,295,88,54,14,14,5,4,6,5,132,52,6,24,44,12,6,56,7,0,2,2,0,0,36,6,0,2,15,3,17,6,6,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,3,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,2,0
32 - Ηλείας,317 E.T. Δήμου Πύργου,386,206,1,2,3,203,76,38,21,14,6,5,4,3,77,54,4,3,18,6,2,24,6,0,0,0,0,0,18,2,1,1,13,2,7,3,12,3,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,4,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
32 - Ηλείας,318 E.T. Δήμου Πύργου,239,140,0,0,0,140,43,26,12,4,9,3,6,0,54,29,4,6,12,5,3,35,3,1,0,0,1,0,27,0,2,6,21,1,14,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0
32 - Ηλείας,319 E.T. Δήμου Πύργου,458,270,2,2,4,266,78,38,13,13,10,6,9,9,82,24,15,9,21,6,18,37,3,0,0,0,0,0,27,2,0,0,14,0,16,1,48,10,11,20,3,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,1,11,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,7,5,1,1,2,1,0,0,0,0,0,0,3,0
32 - Ηλείας,320 E.T. Δήμου Πύργου,351,212,2,2,4,208,83,41,25,19,7,9,7,6,67,17,4,11,22,2,5,43,5,2,3,2,1,0,31,8,1,1,11,1,12,4,3,1,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,1,3,3,1,0,0,0,0,0,3,0
32 - Ηλείας,321 E.T. Δήμου Πύργου,326,192,2,1,3,189,81,28,15,13,3,4,9,5,62,33,9,4,16,8,3,24,5,2,1,0,1,2,18,1,0,1,6,0,11,2,8,0,5,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0
32 - Ηλείας,322 E.T. Δήμου Πύργου,193,100,1,0,1,99,34,11,9,8,3,3,5,2,31,19,9,1,10,1,0,6,3,0,0,0,0,0,13,3,1,0,5,1,6,1,7,0,4,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
32 - Ηλείας,323 E.T. Δήμου Πύργου,558,289,4,4,8,281,101,70,14,23,7,6,2,1,108,40,16,7,14,8,8,62,8,2,6,3,1,0,26,3,1,2,11,0,17,5,15,2,3,0,5,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,13,2,1,2,2,4,0,0,0,0,0,0,0,0
32 - Ηλείας,324 E.T. Δήμου Πύργου,523,321,3,5,8,313,113,75,18,24,9,6,6,2,110,31,15,8,21,15,17,51,1,1,1,0,0,0,42,8,2,1,18,2,22,3,8,1,5,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,3,1,0,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,18,4,2,0,1,3,1,0,0,0,0,0,3,0
32 - Ηλείας,325 E.T. Δήμου Πύργου,545,309,6,5,11,298,120,75,17,25,6,4,4,5,85,31,4,9,7,4,14,33,8,1,4,3,1,0,34,7,0,2,15,1,11,2,11,2,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,15,4,7,1,2,4,0,0,0,0,0,0,1,0,2,0,0,0,0,8,1,1,1,3,2,2,0,0,0,0,0,8,0
32 - Ηλείας,326 E.T. Δήμου Πύργου,544,345,4,3,7,338,137,92,30,31,11,3,4,1,122,32,19,21,31,15,16,60,2,0,2,0,2,0,32,12,3,1,15,0,10,10,19,4,6,1,2,3,2,0,5,2,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,7,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,1,0,2,0,0,0,0,0,5,3
32 - Ηλείας,327 E.T. Δήμου Πύργου,548,321,3,2,5,316,120,89,17,33,7,6,5,10,94,29,16,18,16,9,13,40,7,1,1,3,4,2,40,6,5,2,17,2,26,2,19,7,9,2,5,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,13,6,4,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,13,2,2,1,2,4,2,0,0,0,0,0,5,3
32 - Ηλείας,328 E.T. Δήμου Πύργου,562,340,3,5,8,332,133,88,19,23,14,9,4,4,106,36,11,18,21,4,19,52,7,1,2,2,0,0,41,7,1,2,26,2,19,10,18,3,8,1,4,6,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,3,2,1,0,2,1,0,0,0,0,0,6,0
32 - Ηλείας,329 E.T. Δήμου Πύργου,527,293,0,5,5,288,112,78,14,22,11,7,7,4,116,32,17,25,14,14,8,50,1,0,0,0,0,1,27,6,2,4,12,1,7,5,11,1,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,2,4,1,0,0,1,0,3,2
32 - Ηλείας,330 E.T. Δήμου Πύργου,549,323,5,2,7,316,150,98,21,27,6,3,7,32,92,27,15,14,12,12,10,45,5,0,2,1,2,1,28,6,2,3,15,3,7,1,10,3,2,4,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,3,3,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,8,2,0,0,2,0,1,0,0,0,0,0,4,0
32 - Ηλείας,331 E.T. Δήμου Πύργου,563,370,4,2,6,364,159,100,30,38,5,7,9,9,98,40,9,12,25,4,15,45,8,1,3,1,4,0,49,4,1,2,23,2,31,9,7,1,5,0,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,7,3,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,5,3,1,5,4,1,0,0,0,0,0,4,0
32 - Ηλείας,332 E.T. Δήμου Πύργου,562,331,5,2,7,324,124,85,14,21,6,8,4,6,122,38,13,9,25,11,14,63,5,0,4,0,2,0,24,3,1,0,8,2,9,4,13,2,9,2,1,3,1,2,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,7,3,2,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,8,2,3,0,1,0,2,0,0,0,0,0,8,0
32 - Ηλείας,333 E.T. Δήμου Πύργου,540,333,6,2,8,325,117,67,30,33,5,11,9,6,130,39,23,21,20,7,16,86,5,0,1,0,0,1,29,5,2,4,8,1,14,5,10,1,5,1,1,3,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,14,4,2,1,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,2,0,1,2,0,0,0,0,0,0,4,0
32 - Ηλείας,334 E.T. Δήμου Πύργου,554,342,3,2,5,337,125,69,26,21,4,10,5,3,110,38,19,18,19,9,5,61,5,0,0,0,2,1,49,15,2,3,20,1,16,19,15,1,2,1,2,4,2,2,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,3,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,8,0
32 - Ηλείας,335 E.T. Δήμου Πύργου,558,301,6,7,13,288,108,58,12,34,4,4,7,3,94,32,23,20,19,6,9,41,5,0,0,1,1,0,39,6,1,2,9,3,17,13,7,1,3,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,1,1,1,8,3,3,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,12,1,1,0,2,1,3,0,0,1,1,0,3,1
32 - Ηλείας,336 E.T. Δήμου Πύργου,564,317,4,1,5,312,117,80,22,22,8,8,3,4,121,44,14,21,27,7,8,53,6,2,4,3,2,1,33,5,2,4,15,1,16,6,14,2,5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,1,1,0,0,0,0,0,7,0
32 - Ηλείας,337 E.T. Δήμου Πύργου,529,280,4,5,9,271,104,64,27,25,10,9,5,2,103,37,14,23,23,14,13,47,6,3,2,3,0,0,24,3,1,0,14,3,12,1,13,1,7,0,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,6,1,2,1,1,1,1,0,0,0,0,0,2,1
32 - Ηλείας,338 E.T. Δήμου Πύργου,546,304,3,1,4,300,110,63,17,27,8,6,6,12,97,37,9,24,11,8,12,46,4,0,1,0,2,0,36,3,2,2,22,2,19,9,12,1,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,4,4,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,13,4,4,2,4,2,2,0,0,0,0,0,5,0
32 - Ηλείας,339 E.T. Δήμου Πύργου,534,301,9,0,9,292,93,48,19,20,9,5,3,5,113,37,12,23,16,10,9,51,6,0,3,0,1,1,33,4,2,3,16,2,17,5,10,2,7,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,16,7,3,1,2,1,0,0,0,0,0,0,4,0,1,0,0,0,0,9,1,1,0,3,3,1,0,0,0,0,0,2,0
32 - Ηλείας,340 E.T. Δήμου Πύργου,543,287,2,1,3,284,116,81,25,23,9,8,9,10,95,45,14,12,12,9,12,48,4,1,1,1,3,0,24,3,3,1,12,1,9,5,13,6,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,4,3,2,3,0,2,0,0,0,1,0,1,0,1,0,0,0,0,9,0,1,0,1,1,1,0,0,0,0,0,2,0
32 - Ηλείας,341 E.T. Δήμου Πύργου,527,281,2,3,5,276,116,76,22,21,6,12,4,1,103,28,10,19,26,12,11,52,4,1,1,1,0,0,14,4,0,0,8,0,6,0,14,3,6,1,1,4,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,10,2,6,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,2,1,0,0,0,0,0,0,2,1
32 - Ηλείας,342 E.T. Δήμου Πύργου,534,292,1,6,7,285,124,79,24,19,13,4,3,13,94,31,17,14,23,5,17,37,4,0,0,0,2,1,26,3,1,1,11,2,14,2,13,3,3,0,0,4,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,3,1
32 - Ηλείας,343 E.T. Δήμου Πύργου,544,300,4,2,6,294,114,67,19,20,8,3,9,8,106,45,13,12,17,16,9,44,4,0,1,2,0,0,31,2,6,4,16,1,11,5,11,1,6,0,1,5,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,11,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,1,0,0,0,0,0,1,0
32 - Ηλείας,344 E.T. Δήμου Πύργου,557,309,3,0,3,306,131,88,19,29,6,5,3,2,80,23,8,8,17,9,11,39,6,0,3,2,0,0,47,15,0,4,30,2,6,3,21,2,9,0,1,5,0,1,3,0,0,1,0,1,2,1,0,0,2,0,0,1,0,1,0,0,0,6,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,6,2,0,1,0,1,0,0,0,0,0,0,1,1
32 - Ηλείας,345 E.T. Δήμου Πύργου,568,291,2,2,4,287,98,59,13,13,3,4,5,5,116,40,12,13,31,11,21,51,4,0,2,0,1,0,38,6,2,3,14,1,19,8,13,4,6,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,2,0,1,2,1,0,0,0,0,0,1,0
32 - Ηλείας,346 E.T. Δήμου Πύργου,488,284,4,0,4,280,127,81,10,40,7,4,6,9,90,29,11,17,18,9,8,36,11,2,5,5,3,0,20,2,2,2,10,0,10,3,8,0,4,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,2,1,0,2,3,1,0,0,0,0,0,6,0
32 - Ηλείας,347 E.T. Δήμου Πύργου,533,271,2,2,4,267,121,52,21,31,7,7,6,7,69,27,8,7,15,6,9,34,8,2,3,1,1,0,35,4,0,0,20,1,20,3,8,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,11,3,2,1,3,1,0,0,0,0,0,0,1,1,1,1,0,0,0,5,1,0,1,1,1,0,0,0,0,0,0,4,0
32 - Ηλείας,348 E.T. Δήμου Πύργου,502,284,2,3,5,279,134,84,25,24,6,7,10,5,73,25,11,9,13,9,18,36,8,0,3,1,0,1,24,8,1,0,11,0,13,2,8,1,4,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,9,2,3,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,6,3,0,2,1,2,0,0,0,0,0,0,5,0
32 - Ηλείας,349 E.T. Δήμου Πύργου,482,245,0,1,1,244,112,62,27,23,4,5,4,5,73,31,10,4,9,9,14,32,9,3,3,1,0,1,30,2,1,2,20,0,15,2,9,0,5,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,1,2,0,0,0,0,0,4,1
