ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΑΒΡΑΜΑΚΗΣ ΕΛΕΥΘΕΡΙΟΣ του Αντωνίου,ΑΝΘΟΥΛΑΚΗ ΚΑΦΕΝΙΑ του Αθανασίου,ΒΕΛΛΙΚΗ ΚΥΡΙΑΚΗ του Φιντία,ΔΕΜΕΡΤΖΗΣ ΜΙΧΑΗΛ του Αθανασίου,ΚΑΡΠΟΥΧΤΣΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ηλία,ΛΑΣΠΑΣ ΑΝΑΣΤΑΣΙΟΣ του Ευαγγέλου,ΣΤΑΜΠΟΥΛΗ ΑΦΡΟΔΙΤΗ του Αποστόλου,ΦΩΤΙΟΥ ΕΥΑΓΓΕΛΟΣ του Γεωργίου,Νέα Δημοκρατία,ΑΡΑΜΠΑΤΖΗ ΦΩΤΕΙΝΗ του Αθανασίου,ΓΚΟΛΕΜΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΚΑΡΑΜΑΝΛΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αχιλλέα,ΛΕΟΝΤΑΡΙΔΗΣ ΘΕΟΦΙΛΟΣ του Χρήστου,ΜΠΑΤΖΙΟΥ ΙΩΑΝΝΑ του Δημητρίου,ΜΠΙΤΖΙΔΟΥ ΣΟΦΙΑ του Αλέξανδρου,ΧΑΤΖΗΒΑΣΙΛΕΙΟΥ ΑΝΑΣΤΑΣΙΟΣ (ΤΑΣΟΣ) του Γεωργίου,ΧΙΩΤΗ ΑΝΔΡΟΜΑΧΗ του Βασιλείου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΑΡΒΑΝΙΤΗΣ ΑΠΟΣΤΟΛΟΣ του Νικολάου,ΙΩΑΝΝΟΥ ΑΓΓΕΛΟΣ του Γεωργίου,ΚΑΛΟΓΕΡΟΥΔΗ ΙΩΑΝΝΑ του Γεωργίου,ΠΑΝΤΑΖΗΣ ΓΕΩΡΓΙΟΣ του Χριστοδούλου,ΠΑΤΣΑΛΗ ΦΩΤΕΙΝΗ του Κυριάκου,ΤΣΩΤΣΟΣ ΙΩΑΝΝΗΣ του Πέτρου,Κίνημα Αλλαγής,ΓΚΙΟΥΡΑ ΒΑΣΙΛΙΚΗ του Παναγιώτη,ΙΧΤΣΗ ΑΝΔΡΟΜΑΧΗ του Δημητρίου,ΜΑΚΚΙΝΑΣ ΚΥΡΙΑΚΟΣ του Νικολάου,ΟΙΚΟΝΟΜΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΣΟΦΙΑΝΟΥ ΦΑΝΟΥΛΑ του Γεωργίου,ΤΖΕΛΕΠΗΣ ΜΙΧΑΗΛ του Γεωργίου,ΤΟΣΙΟΣ ΠΑΣΧΑΛΗΣ του Θωμά,ΤΣΕΡΒΙΣΤΑΣ ΜΙΧΑΗΛ του Ευαγγέλου,Κ.Κ.Ε.,ΑΓΓΕΛΑΚΗΣ ΧΡΗΣΤΟΣ του Αντωνίου,ΒΕΡΤΖΩΝΗΣ ΕΜΜΑΝΟΥΗΛ (ΜΑΝΟΣ) του Οδυσσέα,ΜΠΡΟΥΝΤΖΙΟΥ ΖΩΗ του Θεόδωρου,ΠΑΝΑΓΙΩΤΟΥ ΘΕΜΙΣΤΟΚΛΗΣ (ΘΕΜΗΣ) του Σταύρου,ΣΑΡΑΝΤΙΔΟΥ ΕΡΜΟΦΥΛΗ (ΦΙΛΙΩ) του Χαραλάμπους,ΣΠΕΝΤΖΟΥ ΕΥΘΥΜΙΑ (ΕΦΗ) του Γεωργίου,ΦΑΡΜΑΚΗ ΕΥΑΓΓΕΛΙΑ του Κωνσταντίνου,ΧΟΥΒΑΡΔΑΣ ΙΩΑΝΝΗΣ του Κυριάκου,Ένωση Κεντρώων,ΚΥΡΙΑΚΟΠΟΥΛΟΥ ΤΑΤΙΑΝΑ του Φωτίου,ΚΩΤΑΝΟΓΛΟΥ ΚΥΡΙΑΖΗΣ του Ιωάννη,ΜΠΟΥΡΑ ΕΥΘΥΜΙΑ του Σταυρογιάννη,ΝΙΚΟΛΑΟΥ ΣΟΦΙΑ του Σωτηρίου,ΤΡΙΑΝΤΑΦΥΛΛΙΔΗΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΤΣΙΦΤΣΗΣ ΧΡΗΣΤΟΣ του Μιχαήλ,Ο.Κ.Δ.Ε.,ΣΜΥΡΛΗΣ ΙΩΑΝΝΗΣ του Αντωνίου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΓΡΑΒΑΝΗ ΚΑΤΕΡΙΝΑ του Δημητρίου,ΓΡΗΓΟΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Αχιλλέα,ΣΤΟΪΛΙΔΗΣ ΘΕΟΔΩΡΟΣ (ΡΟΡΗΣ) του Ευαγγέλου,Ελλήνων Συνέλευσις,ΑΛΜΑΣΙΔΗΣ ΛΕΩΝΙΔΑΣ του Σπυρίδωνα,ΓΕΩΡΓΙΑΔΗΣ ΗΛΙΑΣ του Γεωργίου,ΖΑΓΓΕΛΙΔΗΣ ΑΛΕΞΑΝΔΡΟΣ του Θεοκλήτου,ΚΟΤΣΑΡΙΔΟΥ ΑΝΑΤΟΛΗ του Θωμά,ΝΑΟΥΜ ΣΟΥΛΤΑΝΑ του Στεργίου,ΤΖΙΝΤΖΙΟΣ ΣΤΕΡΓΙΟΣ του Ευαγγέλου,Ελληνική Λύση - Κ. Βελόπουλος,ΒΕΡΒΕΡΗ ΖΩΓΡΑΦΙΑ του Θεοχάρη,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Νικολάου,ΙΑΤΡΟΠΟΥΛΟΥ ΜΑΡΙΑ του Παρασκευά,ΜΠΑΔΕΚΑΣ ΕΥΑΓΓΕΛΟΣ του Δημητρίου,ΜΠΟΥΜΠΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,ΜΠΡΙΛΑΚΗ ΣΟΦΙΑ του Ευαγγέλου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΕΛΕΝΗ του Συμεών,ΣΤΡΕΙΔΟΥ ΠΑΣΧΑΛΙΑ του Αργυρίου,Κ.Κ.Ε. (μ-λ),ΖΑΧΑΡΙΚΟΥ ΔΗΜΗΤΡΑ του Ζαχαρία,ΠΑΥΛΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Θεοδώρου,Μ-Λ Κ.Κ.Ε.,ΜΠΑΤΑΓΙΑ ΑΡΓΥΡΩ του Γεωργίου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΑΡΒΑΝΙΤΑΚΗΣ ΑΠΟΣΤΟΛΟΣ του Παντελή,ΚΑΛΟΓΡΑΙΑΚΗ ΣΟΦΙΑ του Αθανασίου,ΜΑΥΡΟΜΑΤΗ ΑΓΑΘΩ του Θεοχάρη,ΧΑΤΖΗΝΙΚΟΛΑΟΥ ΜΙΧΑΗΛ του Κωνσταντίνου,Λαϊκή Ενότητα,ΘΕΟΔΩΡΙΔΟΥ ΑΛΕΞΙΑ του Παντελή,ΠΑΠΑΪΩΑΝΝΟΥ ΣΤΑΥΡΟΣ του Γεωργίου,ΜέΡΑ25,ΑΓΙΑΝΝΙΔΟΥ ΧΡΙΣΤΙΑΝΑ του Χαραλάμπους,ΓΙΑΝΤΣΙΟΣ ΙΩΑΝΝΗΣ του Νικολάου,ΓΛΟΥΦΤΣΙΟΣ ΠΑΝΑΓΙΩΤΗΣ του Αναστασίου,ΔΑΓΚΟΥΛΗΣ ΧΡΗΣΤΟΣ του Αποστόλου,ΙΩΑΝΝΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ (ΚΩΣΤΗΣ) του Παύλου,ΛΙΟΥΤΑ ΙΩΑΝΝΑ του Δημητρίου,ΦΛΩΡΟΥ ΣΟΦΙΑ του Αριστείδη,Δημιουργία ξανά - Θ. Τζήμερος,ΚΟΥΦΟΚΩΤΣΙΟΣ ΜΑΛΑΜΑΣ του Δημητρίου,ΛΑΓΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Στυλιανού,ΜΟΥΡΛΙΟΥΚΑ ΓΕΩΡΓΙΑ του Αθανασίου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΔΑΜΑΡΗΣ ΜΙΧΑΗΛ του Κωνσταντίνου
8 - Σερρών,81 E.T. Δήμου Βισαλτίας,430,141,1,1,2,139,47,13,1,2,13,8,3,16,1,33,18,2,13,5,2,0,5,4,3,1,2,2,0,0,0,13,0,0,0,4,0,6,3,0,24,8,1,0,1,9,0,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,2,1,0,1,0,1,0,0,0,0,0,0
8 - Σερρών,82 E.T. Δήμου Βισαλτίας,414,167,2,2,4,163,57,17,6,2,11,14,0,0,2,62,29,6,39,7,5,5,1,4,1,0,0,0,0,0,0,18,0,0,0,6,0,11,2,7,18,10,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
8 - Σερρών,83 E.T. Δήμου Βισαλτίας,555,267,3,1,4,263,40,7,4,9,5,4,2,6,6,165,72,33,76,21,10,5,39,24,2,1,0,1,0,1,0,19,1,1,0,3,1,14,5,1,13,2,0,1,5,3,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,2,3,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,1,0,0,0,0,5,0
8 - Σερρών,84 E.T. Δήμου Βισαλτίας,560,282,3,2,5,277,81,12,8,11,7,19,5,23,12,123,45,20,55,21,5,7,22,18,3,0,0,0,0,0,0,26,0,1,2,5,1,15,3,3,4,1,0,1,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,17,1,3,2,8,3,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,5,0
8 - Σερρών,85 E.T. Δήμου Βισαλτίας,559,286,7,2,9,277,73,13,6,10,3,11,8,18,8,136,51,28,37,22,7,4,24,32,6,2,2,0,1,1,0,29,4,0,0,4,4,13,7,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,2,1,0,0,6,6,0,0,0,0,1,10,2,3,0,1,2,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,7,5
8 - Σερρών,86 E.T. Δήμου Βισαλτίας,563,262,3,0,3,259,69,14,10,18,11,8,4,14,11,132,59,20,51,19,11,3,27,33,6,0,1,1,1,1,0,22,2,0,1,6,0,16,6,1,4,3,0,0,0,2,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,9,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,3,1,0,0,0,2,0
8 - Σερρών,87 E.T. Δήμου Βισαλτίας,351,173,1,1,2,171,21,7,4,2,2,1,4,4,2,111,26,14,66,36,5,5,28,2,8,3,3,1,1,1,0,13,0,1,0,2,1,11,0,2,5,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
8 - Σερρών,88 E.T. Δήμου Βισαλτίας,281,160,0,2,2,158,23,2,7,3,3,2,5,7,5,99,34,7,34,33,5,2,35,6,4,0,0,0,0,0,0,21,7,0,0,5,2,9,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8 - Σερρών,89 E.T. Δήμου Βισαλτίας,341,185,0,0,0,185,65,11,9,21,7,0,4,5,11,71,22,10,27,18,3,1,9,7,5,2,0,2,0,1,0,13,1,0,1,4,2,6,6,0,10,0,0,5,0,0,0,0,9,2,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,1,0,2,0,1,0,8,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
8 - Σερρών,90 E.T. Δήμου Βισαλτίας,247,143,1,0,1,142,37,5,4,10,5,3,6,5,7,74,45,8,26,13,1,2,14,3,1,0,0,0,0,0,0,10,0,0,0,9,1,8,1,0,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,1,1,0,0,0,1,0
8 - Σερρών,91 E.T. Δήμου Βισαλτίας,436,227,1,0,1,226,72,5,10,31,4,7,13,18,12,93,31,10,45,22,2,3,32,6,9,6,2,3,0,2,0,24,4,0,0,9,0,24,2,1,11,6,0,1,0,1,2,0,7,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,2,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,3,1,1,0,2,0,0,0,0,0,0,0
8 - Σερρών,92 E.T. Δήμου Βισαλτίας,500,257,3,2,5,252,63,7,8,21,5,9,8,8,11,126,55,17,55,26,8,5,24,16,6,1,0,2,2,4,0,37,2,1,2,13,1,24,0,6,6,1,1,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2
8 - Σερρών,93 E.T. Δήμου Βισαλτίας,578,284,3,2,5,279,51,8,14,11,9,8,1,16,6,172,55,9,74,35,10,6,75,17,7,2,0,3,1,0,0,23,3,0,0,3,1,14,4,3,1,0,0,1,0,0,0,0,1,5,3,2,0,0,1,2,0,0,0,0,0,0,3,3,2,0,0,0,0,9,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,5,1,2,0,2,1,2,2,1,0,0,0,1,1
8 - Σερρών,94 E.T. Δήμου Βισαλτίας,493,241,1,1,2,239,28,9,6,6,5,2,1,6,7,176,72,5,59,60,6,3,65,21,5,3,1,1,1,2,0,10,2,0,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,1,3,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,0,1,0,1,1,1,0,0,0,0
8 - Σερρών,95 E.T. Δήμου Βισαλτίας,353,164,1,0,1,163,24,6,3,4,0,3,2,5,0,86,42,2,31,18,4,2,20,7,6,1,3,0,0,0,0,22,1,0,1,4,1,8,0,2,7,0,0,0,0,0,0,0,6,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
8 - Σερρών,96 E.T. Δήμου Βισαλτίας,303,168,4,0,4,164,31,2,5,9,4,4,4,6,10,103,41,21,40,27,2,10,12,22,3,0,0,0,0,0,0,17,2,0,0,0,1,12,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 - Σερρών,97 E.T. Δήμου Βισαλτίας,394,239,1,1,2,237,25,10,3,1,3,3,4,5,5,163,99,21,59,26,5,9,26,26,6,2,1,2,1,0,0,12,0,3,0,5,2,2,1,1,7,1,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,3,5,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,2,0,0,0,2,0
8 - Σερρών,98 E.T. Δήμου Εμμανουήλ Παππά,518,280,8,1,9,271,62,10,5,6,3,15,25,15,4,113,47,13,53,21,3,7,21,1,4,1,0,0,0,0,0,49,1,2,0,8,5,33,14,3,10,6,0,1,3,5,0,0,1,5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,2,1,5,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,2,0,0,1,2,1,2,0,0,0,0,0
8 - Σερρών,99 E.T. Δήμου Εμμανουήλ Παππά,543,298,8,2,10,288,62,9,6,6,2,23,13,15,5,165,59,30,73,36,4,3,46,4,7,3,2,2,1,1,0,30,3,1,0,7,2,16,8,1,3,1,1,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,1,1,2,3,2,0,0,0,0,2,0
8 - Σερρών,100 E.T. Δήμου Εμμανουήλ Παππά,541,309,0,3,3,306,78,9,4,8,3,16,30,25,12,122,47,14,71,24,18,5,30,3,8,0,0,0,0,0,0,35,5,4,1,12,5,19,4,1,20,8,0,3,2,8,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,2,7,5,5,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,7,4,0,0,0,3,3,4,0,0,0,0,0
8 - Σερρών,101 E.T. Δήμου Εμμανουήλ Παππά,550,302,1,1,2,300,45,13,4,4,2,14,10,9,4,165,62,19,75,23,12,14,56,2,6,0,1,2,1,1,0,33,4,2,2,16,2,23,1,0,4,2,0,0,0,2,0,0,0,4,2,0,0,0,0,0,0,0,5,3,2,1,0,0,0,0,0,0,0,20,4,4,4,2,8,0,2,1,0,0,0,0,0,2,0,1,0,1,0,0,0,7,3,4,0,0,3,0,0,3,1,1,1,6,4
8 - Σερρών,102 E.T. Δήμου Εμμανουήλ Παππά,454,249,2,2,4,245,43,8,3,6,4,5,16,10,3,144,57,26,58,27,14,16,48,1,3,1,0,1,0,0,0,9,1,0,0,1,2,5,0,0,9,1,2,0,2,0,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,6,2,6,4,3,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,3,2,0,0,0,2,0
8 - Σερρών,103 E.T. Δήμου Εμμανουήλ Παππά,486,249,2,1,3,246,42,7,1,9,1,9,8,18,3,146,44,25,92,23,3,30,35,4,3,2,0,1,0,2,0,12,3,1,2,1,4,7,1,0,2,1,1,0,0,0,1,0,0,6,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,2,3,8,4,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,1,0,1,5,4,1,2,5,4
8 - Σερρών,104 E.T. Δήμου Εμμανουήλ Παππά,401,225,3,1,4,221,37,7,3,4,1,16,21,9,0,123,32,29,64,35,7,7,40,2,10,0,0,0,0,0,0,12,1,0,1,2,4,6,1,2,12,4,0,1,0,6,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,1,1,2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,1,5,0,0,0,1,0
8 - Σερρών,105 E.T. Δήμου Εμμανουήλ Παππά,471,249,3,1,4,245,71,18,1,6,5,15,30,13,4,119,28,12,54,46,9,10,38,2,9,3,3,3,2,1,0,13,2,2,2,3,2,6,1,0,6,1,0,0,1,2,2,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,2,4,2,0,3,1,0,0,0,0,0,2,1,0,1,0,0,0,0,7,1,1,0,1,0,1,2,3,2,1,1,1,1
8 - Σερρών,106 E.T. Δήμου Εμμανουήλ Παππά,400,171,7,0,7,164,26,3,2,2,3,7,10,7,2,88,29,11,54,19,7,4,26,0,3,2,1,1,1,0,0,6,0,0,1,3,0,5,1,0,13,4,0,1,0,6,7,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,3,4,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,6,3,0,0,0,1,2,3,0,0,0,1,0
8 - Σερρών,107 E.T. Δήμου Εμμανουήλ Παππά,314,171,0,0,0,171,45,13,1,2,4,4,15,4,6,66,18,5,36,21,9,0,25,1,5,0,3,0,2,0,0,9,0,0,0,7,0,2,7,0,18,6,0,0,2,1,15,2,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1,0,1,1,0,3,1,0,1,5,3
8 - Σερρών,108 E.T. Δήμου Εμμανουήλ Παππά,488,271,3,2,5,266,65,14,5,0,8,13,19,11,8,146,68,27,79,30,18,8,50,2,5,0,0,0,0,0,0,14,2,0,1,1,4,9,0,0,9,3,0,0,1,1,2,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,10,1,3,1,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,1,3,1,0,0,0,3,0
8 - Σερρών,109 E.T. Δήμου Εμμανουήλ Παππά,501,279,10,1,11,268,57,11,3,3,4,11,12,27,15,139,41,28,68,22,11,11,50,4,12,1,2,0,3,3,0,11,1,2,0,3,1,5,2,0,5,2,0,0,1,0,1,1,0,6,4,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,19,2,7,3,7,9,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,1,8,4,4,0,0,1,0,1,5,3,2,1,2,1
8 - Σερρών,110 E.T. Δήμου Εμμανουήλ Παππά,494,268,1,2,3,265,47,9,3,0,3,15,11,12,7,143,47,19,65,25,12,18,49,5,10,4,3,2,1,1,0,24,2,2,0,3,2,10,6,3,7,2,0,0,1,2,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,2,3,2,2,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,2,1,0,0,0,1,0,2,0,0,0,2,0
8 - Σερρών,111 E.T. Δήμου Εμμανουήλ Παππά,487,265,4,2,6,259,50,10,4,4,5,10,13,13,4,151,54,24,72,30,10,8,43,4,12,0,0,0,0,0,0,10,0,0,0,4,1,8,0,0,9,2,0,0,3,2,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,2,1,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,1,0,5,0,0,0,2,0
8 - Σερρών,112 E.T. Δήμου Εμμανουήλ Παππά,475,236,2,0,2,234,49,15,7,3,3,7,13,10,8,130,40,23,70,26,12,3,31,4,7,0,0,0,0,0,0,14,0,0,0,5,2,12,3,0,10,3,0,0,1,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,5,1,4,9,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,2,0,0,0,2,0
8 - Σερρών,113 E.T. Δήμου Εμμανουήλ Παππά,487,244,3,1,4,240,55,7,3,4,1,15,18,9,6,127,49,24,57,26,8,9,29,2,18,4,3,6,2,3,0,11,1,0,2,0,0,8,1,2,7,1,0,0,1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,1,2,3,4,6,8,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
8 - Σερρών,114 E.T. Δήμου Εμμανουήλ Παππά,484,255,3,2,5,250,70,8,3,2,6,4,55,9,5,109,38,22,51,14,2,3,46,3,11,8,3,5,2,1,0,18,1,3,1,7,2,7,1,1,14,6,0,0,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,3,1,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0,0,0,0,0,2,0,0,0,3,3
8 - Σερρών,115 E.T. Δήμου Εμμανουήλ Παππά,471,269,0,2,2,267,107,8,3,3,3,8,87,13,3,94,48,12,37,25,1,10,12,2,11,4,2,0,3,1,0,18,0,0,0,4,0,9,2,0,5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,2,4,0,10,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,0,1,1,0,2,2,0,0,0,2,0
8 - Σερρών,116 E.T. Δήμου Εμμανουήλ Παππά,478,233,2,3,5,228,75,10,1,1,4,9,61,10,4,87,39,15,43,12,3,4,23,1,7,0,0,0,0,0,0,13,0,3,0,5,2,5,4,0,8,2,0,0,0,1,2,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,2,0,15,2,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,6,1,4,0,0,0,2,1,3,0,0,0,2,0
8 - Σερρών,117 E.T. Δήμου Εμμανουήλ Παππά,491,261,3,0,3,258,84,7,0,3,1,3,75,8,4,95,35,8,3,27,4,8,17,1,10,0,0,0,0,0,0,19,3,1,1,5,3,6,7,1,8,1,0,0,6,3,0,1,1,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19,0,2,0,17,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,1,2,0,2,2,3,0,0,0,5,0
8 - Σερρών,118 E.T. Δήμου Εμμανουήλ Παππά,396,206,2,0,2,204,62,9,4,2,6,18,31,7,4,79,31,17,43,15,2,4,17,2,8,6,2,1,1,0,0,21,1,0,0,6,8,15,1,1,15,5,0,4,4,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,2,4,0,1,0,0,2,1,0,0,0,0,0
8 - Σερρών,119 E.T. Δήμου Εμμανουήλ Παππά,466,264,0,2,2,262,68,4,5,5,7,9,15,22,3,129,26,20,82,29,9,8,57,3,3,2,0,0,0,0,0,22,3,0,1,2,5,10,4,1,20,5,0,6,5,2,5,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2,0,1,5,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,0,0,1,2,0,0,0,0,0,0,0
